# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    187  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    307  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    187  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    202  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    330  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     17     41      -      0      3      0      0      0      0    405    210  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    187  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
